-49 38 -3.23607
-48 38 -3.23607
-49 39 -3.80423
-48 39 -3.80423
-49 40 -4
-48 40 -4
-49 41 -3.80423
-48 41 -3.80423
-49 42 -3.23607
-48 42 -3.23607
-49 43 -2.35114
-48 43 -2.35114
-49 44 -1.23607
-48 44 -1.23607
-49 45 2.45177e-15
-48 45 2.45177e-15
-49 46 1.23607
-48 46 1.23607
-49 47 2.35114
-48 47 2.35114
-49 48 3.23607
-48 48 3.23607
-49 49 3.80423
-48 49 3.80423
-48 -50 4
-47 -50 4
-48 -49 3.80423
-47 -49 3.80423
-48 -48 3.23607
-47 -48 3.23607
-48 -47 2.35114
-47 -47 2.35114
-48 -46 1.23607
-47 -46 1.23607
-48 -45 2.44929e-16
-47 -45 2.44929e-16
-48 -44 -1.23607
-47 -44 -1.23607
-48 -43 -2.35114
-47 -43 -2.35114
-48 -42 -3.23607
-47 -42 -3.23607
-48 -41 -3.80423
-47 -41 -3.80423
-48 -40 -4
-47 -40 -4
-48 -39 -3.80423
-47 -39 -3.80423
-48 -38 -3.23607
-47 -38 -3.23607
-48 -37 -2.35114
-47 -37 -2.35114
-48 -36 -1.23607
-47 -36 -1.23607
-48 -35 -7.34788e-16
-47 -35 -7.34788e-16
-48 -34 1.23607
-47 -34 1.23607
-48 -33 2.35114
-47 -33 2.35114
-48 -32 3.23607
-47 -32 3.23607
-48 -31 3.80423
-47 -31 3.80423
-48 -30 4
-47 -30 4
-48 -29 3.80423
-47 -29 3.80423
-48 -28 3.23607
-47 -28 3.23607
-48 -27 2.35114
-47 -27 2.35114
-48 -26 1.23607
-47 -26 1.23607
-48 -25 1.22465e-15
-47 -25 1.22465e-15
-48 -24 -1.23607
-47 -24 -1.23607
-48 -23 -2.35114
-47 -23 -2.35114
-48 -22 -3.23607
-47 -22 -3.23607
-48 -21 -3.80423
-47 -21 -3.80423
-48 -20 -4
-47 -20 -4
-48 -19 -3.80423
-47 -19 -3.80423
-48 -18 -3.23607
-47 -18 -3.23607
-48 -17 -2.35114
-47 -17 -2.35114
-48 -16 -1.23607
-47 -16 -1.23607
-48 -15 -1.71451e-15
-47 -15 -1.71451e-15
-48 -14 1.23607
-47 -14 1.23607
-48 -13 2.35114
-47 -13 2.35114
-48 -12 3.23607
-47 -12 3.23607
-48 -11 3.80423
-47 -11 3.80423
-48 -10 4
-47 -10 4
-48 -9 3.80423
-47 -9 3.80423
-48 -8 3.23607
-47 -8 3.23607
-48 -7 2.35114
-47 -7 2.35114
-48 -6 1.23607
-47 -6 1.23607
-48 -5 2.20436e-15
-47 -5 2.20436e-15
-48 -4 -1.23607
-47 -4 -1.23607
-48 -3 -2.35114
-47 -3 -2.35114
-48 -2 -3.23607
-47 -2 -3.23607
-48 -1 -3.80423
-47 -1 -3.80423
-48 0 -4
-47 0 -4
-48 1 -3.80423
-47 1 -3.80423
-48 2 -3.23607
-47 2 -3.23607
-48 3 -2.35114
-47 3 -2.35114
-48 4 -1.23607
-47 4 -1.23607
-48 5 4.4112e-15
-47 5 4.4112e-15
-48 6 1.23607
-47 6 1.23607
-48 7 2.35114
-47 7 2.35114
-48 8 3.23607
-47 8 3.23607
-48 9 3.80423
-47 9 3.80423
-48 10 4
-47 10 4
-48 11 3.80423
-47 11 3.80423
-48 12 3.23607
-47 12 3.23607
-48 13 2.35114
-47 13 2.35114
-48 14 1.23607
-47 14 1.23607
-48 15 1.02895e-14
-47 15 1.02895e-14
-48 16 -1.23607
-47 16 -1.23607
-48 17 -2.35114
-47 17 -2.35114
-48 18 -3.23607
-47 18 -3.23607
-48 19 -3.80423
-47 19 -3.80423
-48 20 -4
-47 20 -4
-48 21 -3.80423
-47 21 -3.80423
-48 22 -3.23607
-47 22 -3.23607
-48 23 -2.35114
-47 23 -2.35114
-48 24 -1.23607
-47 24 -1.23607
-48 25 -1.07794e-14
-47 25 -1.07794e-14
-48 26 1.23607
-47 26 1.23607
-48 27 2.35114
-47 27 2.35114
-48 28 3.23607
-47 28 3.23607
-48 29 3.80423
-47 29 3.80423
-48 30 4
-47 30 4
-48 31 3.80423
-47 31 3.80423
-48 32 3.23607
-47 32 3.23607
-48 33 2.35114
-47 33 2.35114
-48 34 1.23607
-47 34 1.23607
-48 35 -2.94163e-15
-47 35 -2.94163e-15
-48 36 -1.23607
-47 36 -1.23607
-48 37 -2.35114
-47 37 -2.35114
-48 38 -3.23607
-47 38 -3.23607
-48 39 -3.80423
-47 39 -3.80423
-48 40 -4
-47 40 -4
-48 41 -3.80423
-47 41 -3.80423
-48 42 -3.23607
-47 42 -3.23607
-48 43 -2.35114
-47 43 -2.35114
-48 44 -1.23607
-47 44 -1.23607
-48 45 2.45177e-15
-47 45 2.45177e-15
-48 46 1.23607
-47 46 1.23607
-48 47 2.35114
-47 47 2.35114
-48 48 3.23607
-47 48 3.23607
-48 49 3.80423
-47 49 3.80423
-47 -50 4
-46 -50 4
-47 -49 3.80423
-46 -49 3.80423
-47 -48 3.23607
-46 -48 3.23607
-47 -47 2.35114
-46 -47 2.35114
-47 -46 1.23607
-46 -46 1.23607
-47 -45 2.44929e-16
-46 -45 2.44929e-16
-47 -44 -1.23607
-46 -44 -1.23607
-47 -43 -2.35114
-46 -43 -2.35114
-47 -42 -3.23607
-46 -42 -3.23607
-47 -41 -3.80423
-46 -41 -3.80423
-47 -40 -4
-46 -40 -4
-47 -39 -3.80423
-46 -39 -3.80423
-47 -38 -3.23607
-46 -38 -3.23607
-47 -37 -2.35114
-46 -37 -2.35114
-47 -36 -1.23607
-46 -36 -1.23607
-47 -35 -7.34788e-16
-46 -35 -7.34788e-16
-47 -34 1.23607
-46 -34 1.23607
-47 -33 2.35114
-46 -33 2.35114
-47 -32 3.23607
-46 -32 3.23607
-47 -31 3.80423
-46 -31 3.80423
-47 -30 4
-46 -30 4
-47 -29 3.80423
-46 -29 3.80423
-47 -28 3.23607
-46 -28 3.23607
-47 -27 2.35114
-46 -27 2.35114
-47 -26 1.23607
-46 -26 1.23607
-47 -25 1.22465e-15
-46 -25 1.22465e-15
-47 -24 -1.23607
-46 -24 -1.23607
-47 -23 -2.35114
-46 -23 -2.35114
-47 -22 -3.23607
-46 -22 -3.23607
-47 -21 -3.80423
-46 -21 -3.80423
-47 -20 -4
-46 -20 -4
-47 -19 -3.80423
-46 -19 -3.80423
-47 -18 -3.23607
-46 -18 -3.23607
-47 -17 -2.35114
-46 -17 -2.35114
-47 -16 -1.23607
-46 -16 -1.23607
-47 -15 -1.71451e-15
-46 -15 -1.71451e-15
-47 -14 1.23607
-46 -14 1.23607
-47 -13 2.35114
-46 -13 2.35114
-47 -12 3.23607
-46 -12 3.23607
-47 -11 3.80423
-46 -11 3.80423
-47 -10 4
-46 -10 4
-47 -9 3.80423
-46 -9 3.80423
-47 -8 3.23607
-46 -8 3.23607
-47 -7 2.35114
-46 -7 2.35114
-47 -6 1.23607
-46 -6 1.23607
-47 -5 2.20436e-15
-46 -5 2.20436e-15
-47 -4 -1.23607
-46 -4 -1.23607
-47 -3 -2.35114
-46 -3 -2.35114
-47 -2 -3.23607
-46 -2 -3.23607
-47 -1 -3.80423
-46 -1 -3.80423
-47 0 -4
-46 0 -4
-47 1 -3.80423
-46 1 -3.80423
-47 2 -3.23607
-46 2 -3.23607
-47 3 -2.35114
-46 3 -2.35114
-47 4 -1.23607
-46 4 -1.23607
-47 5 4.4112e-15
-46 5 4.4112e-15
-47 6 1.23607
-46 6 1.23607
-47 7 2.35114
-46 7 2.35114
-47 8 3.23607
-46 8 3.23607
-47 9 3.80423
-46 9 3.80423
-47 10 4
-46 10 4
-47 11 3.80423
-46 11 3.80423
-47 12 3.23607
-46 12 3.23607
-47 13 2.35114
-46 13 2.35114
-47 14 1.23607
-46 14 1.23607
-47 15 1.02895e-14
-46 15 1.02895e-14
-47 16 -1.23607
-46 16 -1.23607
-47 17 -2.35114
-46 17 -2.35114
-47 18 -3.23607
-46 18 -3.23607
-47 19 -3.80423
-46 19 -3.80423
-47 20 -4
-46 20 -4
-47 21 -3.80423
-46 21 -3.80423
-47 22 -3.23607
-46 22 -3.23607
-47 23 -2.35114
-46 23 -2.35114
-47 24 -1.23607
-46 24 -1.23607
-47 25 -1.07794e-14
-46 25 -1.07794e-14
-47 26 1.23607
-46 26 1.23607
-47 27 2.35114
-46 27 2.35114
-47 28 3.23607
-46 28 3.23607
-47 29 3.80423
-46 29 3.80423
-47 30 4
-46 30 4
-47 31 3.80423
-46 31 3.80423
-47 32 3.23607
-46 32 3.23607
-47 33 2.35114
-46 33 2.35114
-47 34 1.23607
-46 34 1.23607
-47 35 -2.94163e-15
-46 35 -2.94163e-15
-47 36 -1.23607
-46 36 -1.23607
-47 37 -2.35114
-46 37 -2.35114
-47 38 -3.23607
-46 38 -3.23607
-47 39 -3.80423
-46 39 -3.80423
-47 40 -4
-46 40 -4
-47 41 -3.80423
-46 41 -3.80423
-47 42 -3.23607
-46 42 -3.23607
-47 43 -2.35114
-46 43 -2.35114
-47 44 -1.23607
-46 44 -1.23607
-47 45 2.45177e-15
-46 45 2.45177e-15
-47 46 1.23607
-46 46 1.23607
-47 47 2.35114
-46 47 2.35114
-47 48 3.23607
-46 48 3.23607
-47 49 3.80423
-46 49 3.80423
-46 -50 4
-45 -50 4
-46 -49 3.80423
-45 -49 3.80423
-46 -48 3.23607
-45 -48 3.23607
-46 -47 2.35114
-45 -47 2.35114
-46 -46 1.23607
-45 -46 1.23607
-46 -45 2.44929e-16
-45 -45 2.44929e-16
-46 -44 -1.23607
-45 -44 -1.23607
-46 -43 -2.35114
-45 -43 -2.35114
-46 -42 -3.23607
-45 -42 -3.23607
-46 -41 -3.80423
-45 -41 -3.80423
-46 -40 -4
-45 -40 -4
-46 -39 -3.80423
-45 -39 -3.80423
-46 -38 -3.23607
-45 -38 -3.23607
-46 -37 -2.35114
-45 -37 -2.35114
-46 -36 -1.23607
-45 -36 -1.23607
-46 -35 -7.34788e-16
-45 -35 -7.34788e-16
-46 -34 1.23607
-45 -34 1.23607
-46 -33 2.35114
-45 -33 2.35114
-46 -32 3.23607
-45 -32 3.23607
-46 -31 3.80423
-45 -31 3.80423
-46 -30 4
-45 -30 4
-46 -29 3.80423
-45 -29 3.80423
-46 -28 3.23607
-45 -28 3.23607
-46 -27 2.35114
-45 -27 2.35114
-46 -26 1.23607
-45 -26 1.23607
-46 -25 1.22465e-15
-45 -25 1.22465e-15
-46 -24 -1.23607
-45 -24 -1.23607
-46 -23 -2.35114
-45 -23 -2.35114
-46 -22 -3.23607
-45 -22 -3.23607
-46 -21 -3.80423
-45 -21 -3.80423
-46 -20 -4
-45 -20 -4
-46 -19 -3.80423
-45 -19 -3.80423
-46 -18 -3.23607
-45 -18 -3.23607
-46 -17 -2.35114
-45 -17 -2.35114
-46 -16 -1.23607
-45 -16 -1.23607
-46 -15 -1.71451e-15
-45 -15 -1.71451e-15
-46 -14 1.23607
-45 -14 1.23607
-46 -13 2.35114
-45 -13 2.35114
-46 -12 3.23607
-45 -12 3.23607
-46 -11 3.80423
-45 -11 3.80423
-46 -10 4
-45 -10 4
-46 -9 3.80423
-45 -9 3.80423
-46 -8 3.23607
-45 -8 3.23607
-46 -7 2.35114
-45 -7 2.35114
-46 -6 1.23607
-45 -6 1.23607
-46 -5 2.20436e-15
-45 -5 2.20436e-15
-46 -4 -1.23607
-45 -4 -1.23607
-46 -3 -2.35114
-45 -3 -2.35114
-46 -2 -3.23607
-45 -2 -3.23607
-46 -1 -3.80423
-45 -1 -3.80423
-46 0 -4
-45 0 -4
-46 1 -3.80423
-45 1 -3.80423
-46 2 -3.23607
-45 2 -3.23607
-46 3 -2.35114
-45 3 -2.35114
-46 4 -1.23607
-45 4 -1.23607
-46 5 4.4112e-15
-45 5 4.4112e-15
-46 6 1.23607
-45 6 1.23607
-46 7 2.35114
-45 7 2.35114
-46 8 3.23607
-45 8 3.23607
-46 9 3.80423
-45 9 3.80423
-46 10 4
-45 10 4
-46 11 3.80423
-45 11 3.80423
-46 12 3.23607
-45 12 3.23607
-46 13 2.35114
-45 13 2.35114
-46 14 1.23607
-45 14 1.23607
-46 15 1.02895e-14
-45 15 1.02895e-14
-46 16 -1.23607
-45 16 -1.23607
-46 17 -2.35114
-45 17 -2.35114
-46 18 -3.23607
-45 18 -3.23607
-46 19 -3.80423
-45 19 -3.80423
-46 20 -4
-45 20 -4
-46 21 -3.80423
-45 21 -3.80423
-46 22 -3.23607
-45 22 -3.23607
-46 23 -2.35114
-45 23 -2.35114
-46 24 -1.23607
-45 24 -1.23607
-46 25 -1.07794e-14
-45 25 -1.07794e-14
-46 26 1.23607
-45 26 1.23607
-46 27 2.35114
-45 27 2.35114
-46 28 3.23607
-45 28 3.23607
-46 29 3.80423
-45 29 3.80423
-46 30 4
-45 30 4
-46 31 3.80423
-45 31 3.80423
-46 32 3.23607
-45 32 3.23607
-46 33 2.35114
-45 33 2.35114
-46 34 1.23607
-45 34 1.23607
-46 35 -2.94163e-15
-45 35 -2.94163e-15
-46 36 -1.23607
-45 36 -1.23607
-46 37 -2.35114
-45 37 -2.35114
-46 38 -3.23607
-45 38 -3.23607
-46 39 -3.80423
-45 39 -3.80423
-46 40 -4
-45 40 -4
-46 41 -3.80423
-45 41 -3.80423
-46 42 -3.23607
-45 42 -3.23607
-46 43 -2.35114
-45 43 -2.35114
-46 44 -1.23607
-45 44 -1.23607
-46 45 2.45177e-15
-45 45 2.45177e-15
-46 46 1.23607
-45 46 1.23607
-46 47 2.35114
-45 47 2.35114
-46 48 3.23607
-45 48 3.23607
-46 49 3.80423
-45 49 3.80423
-45 -50 4
-44 -50 4
-45 -49 3.80423
-44 -49 3.80423
-45 -48 3.23607
-44 -48 3.23607
-45 -47 2.35114
-44 -47 2.35114
-45 -46 1.23607
-44 -46 1.23607
-45 -45 2.44929e-16
-44 -45 2.44929e-16
-45 -44 -1.23607
-44 -44 -1.23607
-45 -43 -2.35114
-44 -43 -2.35114
-45 -42 -3.23607
-44 -42 -3.23607
-45 -41 -3.80423
-44 -41 -3.80423
-45 -40 -4
-44 -40 -4
-45 -39 -3.80423
-44 -39 -3.80423
-45 -38 -3.23607
-44 -38 -3.23607
-45 -37 -2.35114
-44 -37 -2.35114
-45 -36 -1.23607
-44 -36 -1.23607
-45 -35 -7.34788e-16
-44 -35 -7.34788e-16
-45 -34 1.23607
-44 -34 1.23607
-45 -33 2.35114
-44 -33 2.35114
-45 -32 3.23607
-44 -32 3.23607
-45 -31 3.80423
-44 -31 3.80423
-45 -30 4
-44 -30 4
-45 -29 3.80423
-44 -29 3.80423
-45 -28 3.23607
-44 -28 3.23607
-45 -27 2.35114
-44 -27 2.35114
-45 -26 1.23607
-44 -26 1.23607
-45 -25 1.22465e-15
-44 -25 1.22465e-15
-45 -24 -1.23607
-44 -24 -1.23607
-45 -23 -2.35114
-44 -23 -2.35114
-45 -22 -3.23607
-44 -22 -3.23607
-45 -21 -3.80423
-44 -21 -3.80423
-45 -20 -4
-44 -20 -4
-45 -19 -3.80423
-44 -19 -3.80423
-45 -18 -3.23607
-44 -18 -3.23607
-45 -17 -2.35114
-44 -17 -2.35114
-45 -16 -1.23607
-44 -16 -1.23607
-45 -15 -1.71451e-15
-44 -15 -1.71451e-15
-45 -14 1.23607
-44 -14 1.23607
-45 -13 2.35114
-44 -13 2.35114
-45 -12 3.23607
-44 -12 3.23607
-45 -11 3.80423
-44 -11 3.80423
-45 -10 4
-44 -10 4
-45 -9 3.80423
-44 -9 3.80423
-45 -8 3.23607
-44 -8 3.23607
-45 -7 2.35114
-44 -7 2.35114
-45 -6 1.23607
-44 -6 1.23607
-45 -5 2.20436e-15
-44 -5 2.20436e-15
-45 -4 -1.23607
-44 -4 -1.23607
-45 -3 -2.35114
-44 -3 -2.35114
-45 -2 -3.23607
-44 -2 -3.23607
-45 -1 -3.80423
-44 -1 -3.80423
-45 0 -4
-44 0 -4
-45 1 -3.80423
-44 1 -3.80423
-45 2 -3.23607
-44 2 -3.23607
-45 3 -2.35114
-44 3 -2.35114
-45 4 -1.23607
-44 4 -1.23607
-45 5 4.4112e-15
-44 5 4.4112e-15
-45 6 1.23607
-44 6 1.23607
-45 7 2.35114
-44 7 2.35114
-45 8 3.23607
-44 8 3.23607
-45 9 3.80423
-44 9 3.80423
-45 10 4
-44 10 4
-45 11 3.80423
-44 11 3.80423
-45 12 3.23607
-44 12 3.23607
-45 13 2.35114
-44 13 2.35114
-45 14 1.23607
-44 14 1.23607
-45 15 1.02895e-14
-44 15 1.02895e-14
-45 16 -1.23607
-44 16 -1.23607
-45 17 -2.35114
-44 17 -2.35114
-45 18 -3.23607
-44 18 -3.23607
-45 19 -3.80423
-44 19 -3.80423
-45 20 -4
-44 20 -4
-45 21 -3.80423
-44 21 -3.80423
-45 22 -3.23607
-44 22 -3.23607
-45 23 -2.35114
-44 23 -2.35114
-45 24 -1.23607
-44 24 -1.23607
-45 25 -1.07794e-14
-44 25 -1.07794e-14
-45 26 1.23607
-44 26 1.23607
-45 27 2.35114
-44 27 2.35114
-45 28 3.23607
-44 28 3.23607
-45 29 3.80423
-44 29 3.80423
-45 30 4
-44 30 4
-45 31 3.80423
-44 31 3.80423
-45 32 3.23607
-44 32 3.23607
-45 33 2.35114
-44 33 2.35114
-45 34 1.23607
-44 34 1.23607
-45 35 -2.94163e-15
-44 35 -2.94163e-15
-45 36 -1.23607
-44 36 -1.23607
-45 37 -2.35114
-44 37 -2.35114
-45 38 -3.23607
-44 38 -3.23607
-45 39 -3.80423
-44 39 -3.80423
-45 40 -4
-44 40 -4
-45 41 -3.80423
-44 41 -3.80423
-45 42 -3.23607
-44 42 -3.23607
-45 43 -2.35114
-44 43 -2.35114
-45 44 -1.23607
-44 44 -1.23607
-45 45 2.45177e-15
-44 45 2.45177e-15
-45 46 1.23607
-44 46 1.23607
-45 47 2.35114
-44 47 2.35114
-45 48 3.23607
-44 48 3.23607
-45 49 3.80423
-44 49 3.80423
-44 -50 4
-43 -50 4
-44 -49 3.80423
-43 -49 3.80423
-44 -48 3.23607
-43 -48 3.23607
-44 -47 2.35114
-43 -47 2.35114
-44 -46 1.23607
-43 -46 1.23607
-44 -45 2.44929e-16
-43 -45 2.44929e-16
-44 -44 -1.23607
-43 -44 -1.23607
-44 -43 -2.35114
-43 -43 -2.35114
-44 -42 -3.23607
-43 -42 -3.23607
-44 -41 -3.80423
-43 -41 -3.80423
-44 -40 -4
-43 -40 -4
-44 -39 -3.80423
-43 -39 -3.80423
-44 -38 -3.23607
-43 -38 -3.23607
-44 -37 -2.35114
-43 -37 -2.35114
-44 -36 -1.23607
-43 -36 -1.23607
-44 -35 -7.34788e-16
-43 -35 -7.34788e-16
-44 -34 1.23607
-43 -34 1.23607
-44 -33 2.35114
-43 -33 2.35114
-44 -32 3.23607
-43 -32 3.23607
-44 -31 3.80423
-43 -31 3.80423
-44 -30 4
-43 -30 4
-44 -29 3.80423
-43 -29 3.80423
-44 -28 3.23607
-43 -28 3.23607
-44 -27 2.35114
-43 -27 2.35114
-44 -26 1.23607
-43 -26 1.23607
-44 -25 1.22465e-15
-43 -25 1.22465e-15
-44 -24 -1.23607
-43 -24 -1.23607
-44 -23 -2.35114
-43 -23 -2.35114
-44 -22 -3.23607
-43 -22 -3.23607
-44 -21 -3.80423
-43 -21 -3.80423
-44 -20 -4
-43 -20 -4
-44 -19 -3.80423
-43 -19 -3.80423
-44 -18 -3.23607
-43 -18 -3.23607
-44 -17 -2.35114
-43 -17 -2.35114
-44 -16 -1.23607
-43 -16 -1.23607
